@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
244527514	5.3462979	-3.9927755	Devant Campus	bus_stop	platform		no	unofficial
775786985	5.3312269	-3.9578180	Carrefour Philadelphie	bus_stop	platform			unofficial
3040900026	5.3577164	-3.9644733	9 Kilo	bus_stop	platform			unofficial
3142681418	5.3807202	-3.9644698		bus_stop	platform			
5953580661	5.3802148	-3.9673260	Pharmacie Val de Grace	bus_stop	platform			official
5953580666	5.3695413	-3.9587073	Pharmacie du bonheur	bus_stop	platform			
5954541438	5.3358519	-3.9767958	Ambassade des USA	bus_stop	platform			
5958266386	5.3806539	-3.9881294	ESIT	bus_stop	platform		no	
5958266387	5.3735181	-3.9843171	Commissariat 30e Arrondissement	bus_stop	platform			
5958266388	5.3701109	-3.9813021	Paroisse St Bernard	bus_stop	platform			
5958266389	5.3667415	-3.9795819	Djire Telecom	bus_stop	platform			official
5958266390	5.3573659	-3.9782153	Pharmacie St Ange	bus_stop	platform			official
5958266391	5.3558842	-3.9780178	Andre Malraux	bus_stop	platform			
5958266392	5.3541895	-3.9773239	Terminus 705 Riviera 2	bus_stop	platform			
6815808830	5.3580852	-3.9641507	Station Shell Riviera 3	bus_stop	platform			
6815808832	5.3802452	-3.9672641	Pharmacie Val de Grace	bus_stop	platform			
6815808833	5.3865761	-3.9744202	CNPS Angre	bus_stop	platform			official
6815808841	5.3776576	-3.9634252	Commissariat 35è Art.	bus_stop	platform			
6815808843	5.3864094	-3.9744900	CNPS Angre	bus_stop	platform			official
6815808846	5.3832198	-3.9725215	Groupe scolaire St Marc	bus_stop	platform			official
6815808847	5.3833082	-3.9725091	Groupe Scolaire St Marc	bus_stop	platform			
6820855647	5.3310014	-3.9728755	Golf Hotel	bus_stop	platform			
6820855648	5.3309390	-3.9730680	Golf Hotel	bus_stop	platform			
6903347576	5.3299690	-3.9339946	Ancien Marché	bus_stop	platform			unofficial
6903347577	5.3310541	-3.9353196	La ferme	bus_stop	platform			unofficial
6903347579	5.3354153	-3.9393712	Pharmacie Bonne Fortune	bus_stop	platform			unofficial
6903347580	5.3384154	-3.9427407	2 poteaux	bus_stop	platform			unofficial
6903347581	5.3399480	-3.9450320	Carrefour Antenne	bus_stop	platform			unofficial
6903347582	5.3459350	-3.9457017	Carrefour Akouédo / Synacassi 2	bus_stop	platform			unofficial
6903347583	5.3461351	-3.9471571	École	bus_stop	platform			unofficial
6903347584	5.3458036	-3.9505396	2ème rond-point	bus_stop	platform			unofficial
6903544090	5.3301187	-3.9339759	Ancien Marché	bus_stop	platform			unofficial
6903639366	5.3705649	-3.9761407	Attoban camp	bus_stop	platform			unofficial
6903639367	5.3694267	-3.9776678	Escalier	bus_stop	platform			unofficial
6903639368	5.3673241	-3.9794320	Pharmacie Saint Bernard	bus_stop	platform		no	unofficial
6903639369	5.3658343	-3.9793478	Carrefour Garage	bus_stop	platform			unofficial
6903639371	5.3642087	-3.9790994	Jules ferry	bus_stop	platform			unofficial
6903639373	5.3589924	-3.9783160	Doraville	bus_stop	platform			official
6903639374	5.3571667	-3.9780678	Pharmacie Saint ange	bus_stop	platform			unofficial
6903639375	5.3562750	-3.9777617	André Malraux	bus_stop	platform			unofficial
6903968407	5.3673561	-3.9796924	Pharmacie Saint Bernard	bus_stop	platform		no	unofficial
6903968408	5.3655779	-3.9794498	Carrefour Garage	bus_stop	platform			unofficial
6915696792	5.3587403	-3.9635319	Terminus 701 9Km	bus_stop	platform			official
6916181081	5.3700062	-3.9983308	Pharmacie les 2 Pltx	bus_stop	platform		no	official
6916280444	5.3875127	-3.9927256	GM Cosmetic	bus_stop	platform		yes	official
6916280445	5.3796847	-3.9953378	One Tech Africa	bus_stop	platform		yes	official
6916280446	5.3737207	-3.9983542	NSIA BANK	bus_stop	platform		no	official
6916280447	5.3701724	-3.9981283	Pharmacie les 2 Pltx	bus_stop	platform		no	official
6933080257	5.3353723	-3.9996752	PMI Cocody 1	bus_stop	platform		no	official
6933080263	5.3391939	-3.9789297	Mosquee du Golf 2	bus_stop	platform		no	
6933080264	5.3326803	-3.9810967	Carrefour Policier	bus_stop	platform		no	official
6948222230	5.3417576	-3.9522725	Brandon & Mcain	bus_stop	platform		no	official
6948222234	5.3392333	-3.9452136	Universite Internationale	bus_stop	platform			unofficial
6948222235	5.3385917	-3.9428439	Ecole Scarables	bus_stop	platform			unofficial
6948222236	5.3355172	-3.9393644	Carrefour UIPA	bus_stop	platform			unofficial
6948222238	5.3307248	-3.9348771	Centre de Sante M'badon	bus_stop	platform			unofficial
6948270621	5.3305385	-3.9347577	Centre de Sante M'badon	bus_stop	platform			unofficial
6948270622	5.3350722	-3.9390561	Carrefour UIPA	bus_stop	platform			unofficial
6948270623	5.3390287	-3.9451434	Universite Internationale	bus_stop	platform			unofficial
6948270624	5.3329114	-3.9418454	Ambassade de Chine	bus_stop	platform			unofficial
6948270625	5.3538332	-3.9568581	Pharmacie St Pierre des Rosiers	bus_stop	platform			official
6948695731	5.3346312	-3.9906777	Entree Sud Universite FHB	bus_stop	platform		no	
6948695745	5.3344007	-3.9909146	Entree Sud Universite FHB	bus_stop	platform		no	
6948920966	5.3595594	-3.9256817	Sodeci Abatta	bus_stop	platform		no	unofficial
