@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
7902826901	5.3383847	-4.1407728	Institut Pasteur	bus_stop	platform			unofficial
7902826902	5.3409284	-4.1665462	1er Campement	bus_stop	platform			unofficial
7902826903	5.3390030	-4.1730425	Carrefour SAPH	bus_stop	platform			unofficial
7902826904	5.3187971	-4.2017770	Centre de Santé Urbain de Songon	bus_stop	platform			unofficial
7902826905	5.3186246	-4.2113629	Pharmacie Eliora	bus_stop	platform			unofficial
7902826912	5.3194928	-4.2153499	CP1	bus_stop	platform			unofficial
7902826913	5.3212714	-4.2280781	Cité la Grâce	bus_stop	platform			unofficial
7902826914	5.3210410	-4.2314721	Carrefour Jacqueville	bus_stop	platform			unofficial
7902826920	5.3210826	-4.2314899	Carrefour Jacqueville	bus_stop	platform			unofficial
7902826921	5.3195178	-4.2149762	CP1	bus_stop	platform			unofficial
7902826922	5.3187385	-4.2117267	Kassamblé	bus_stop	platform			unofficial
7902826923	5.3193372	-4.2055099	Carrefour PFO	bus_stop	platform			unofficial
7902826924	5.3188972	-4.2016992	Centre de Santé Urbain de Songon	bus_stop	platform			unofficial
7902826925	5.3191443	-4.1938645	Adiapoto 1	bus_stop	platform			unofficial
7902826926	5.3315213	-4.1857803	Maison Blanche	bus_stop	platform			unofficial
7902826927	5.3379715	-4.1768271	Nouveau Goudron	bus_stop	platform			unofficial
7902826928	5.3410167	-4.1666875	1er Campement	bus_stop	platform			unofficial
7902826929	5.3376295	-4.1273146	Marché Km 17	bus_stop	platform			unofficial
10602635526	5.3392375	-4.1221491	Carrefour Nouvelle Morgue	bus_stop	platform			unofficial
10602635527	5.3370386	-4.1290034	Km 17	bus_stop	platform			unofficial
10602635528	5.3363901	-4.1323465	Garage	bus_stop	platform			unofficial
10602635529	5.3361797	-4.1347542	Agnankou	bus_stop	platform			unofficial
10602635530	5.3417038	-4.1494155	Brinbresso	bus_stop	platform			unofficial
10602635531	5.3425575	-4.1517920	Cité	bus_stop	platform			unofficial
10602635532	5.3401533	-4.1688541	Cocorico	bus_stop	platform			unofficial
10602635533	5.3379026	-4.1767909	Nouveau Goudron	bus_stop	platform			unofficial
10602635534	5.3351863	-4.1832243	Gravier	bus_stop	platform			unofficial
10602635535	5.3242518	-4.1901309	Diapoté	bus_stop	platform			unofficial
10602635536	5.3222338	-4.1914245	Mairie	bus_stop	platform			unofficial
10602635537	5.3180582	-4.1955419	Sous Préfet	bus_stop	platform			unofficial
10602635538	5.3192483	-4.2054863	Carrefour PFO	bus_stop	platform			unofficial
10602635539	5.3214818	-4.2246244	Campement Gouro	bus_stop	platform			unofficial
10602635540	5.3211541	-4.2295741	Pharmacie Carrefour Songon Dagbé	bus_stop	platform			unofficial
10602635541	5.3212576	-4.2295897	Pharmacie Carrefour Songon Dagbé	bus_stop	platform			unofficial
10602635542	5.3213541	-4.2279753	Cité la Grâce	bus_stop	platform			unofficial
10602635543	5.3215538	-4.2246352	Campement Gouro	bus_stop	platform			unofficial
10602635544	5.3182013	-4.1954968	Sous Préfet	bus_stop	platform			unofficial
10602635545	5.3223002	-4.1915890	Mairie	bus_stop	platform			unofficial
10602635546	5.3285997	-4.1875946	Hévéa	bus_stop	platform			unofficial
10602635547	5.3352535	-4.1833663	Gravier	bus_stop	platform			unofficial
10602635548	5.3390616	-4.1730494	Carrefour SAPH	bus_stop	platform			unofficial
10602635549	5.3398049	-4.1706590	1er Kiosque	bus_stop	platform			unofficial
10602635550	5.3416917	-4.1491245	Brinbresso	bus_stop	platform			unofficial
10602635551	5.3406983	-4.1464898	Domag	bus_stop	platform			unofficial
10602635552	5.3399584	-4.1445342	Diallo	bus_stop	platform			unofficial
10602635553	5.3384131	-4.1404029	Marché Bagnon	bus_stop	platform			unofficial
10602635554	5.3383855	-4.1407666	Marché Bagnon	bus_stop	platform			unofficial
10602635555	5.3377422	-4.1386066	A l'Eglise	bus_stop	platform			unofficial
10602635556	5.3369954	-4.1365955	Cité Ado	bus_stop	platform			unofficial
10602635557	5.3362659	-4.1347040	Agnankou	bus_stop	platform			unofficial
10602635558	5.3365099	-4.1322954	Garage	bus_stop	platform			unofficial
10602635559	5.3393677	-4.1221023	Carrefour Nouvelle Morgue	bus_stop	platform			unofficial
