@id	@lat	@lon	name	highway	public_transport	operator	shelter	official_status
6903268820	5.4223082	-4.0163197	Gare Abobo Kennedy-Marché/ Mosquée Ado	bus_stop	platform		no	unofficial
6903268821	5.4211585	-4.0100057	Station	bus_stop	platform		no	unofficial
6903268822	5.4236887	-4.0015221	Kennedy Marché	bus_stop	platform		no	unofficial
6903296476	5.4220774	-4.0116620		bus_stop	platform		no	unofficial
6903296477	5.4187150	-4.0059566	Carrefour Kennedy	bus_stop	platform		no	unofficial
6903296478	5.4186661	-4.0059016	Carrefour Kennedy	bus_stop	platform		no	unofficial
6903296479	5.4212535	-4.0038216	Makan Traoré	bus_stop	platform		no	unofficial
6903296480	5.4236156	-4.0015453	Carrefour Marché	bus_stop	platform		no	unofficial
6903296481	5.4236230	-4.0021714	A Gauche	bus_stop	platform		no	unofficial
6903296482	5.4211780	-4.0038204	Makan Traoré	bus_stop	platform		no	unofficial
6903374200	5.4210882	-4.0100339	Station	bus_stop	platform		no	unofficial
6903374201	5.4196516	-4.0072900	Immeuble Cercueil	bus_stop	platform		no	unofficial
6903374202	5.4195942	-4.0074087	Immeuble Cercueil	bus_stop	platform		no	unofficial
6903397403	5.4234508	-3.9978515	Mosquée Ado Kenedy	bus_stop	platform		no	unofficial
6903397404	5.4215774	-3.9978489	À l'école	bus_stop	platform		no	unofficial
6903397405	5.4198617	-3.9979409		bus_stop	platform		no	unofficial
6903397406	5.4185867	-3.9980283	Dahico	bus_stop	platform		no	unofficial
6903397407	5.4157689	-3.9992242	Etage Noir	bus_stop	platform		no	unofficial
6903406997	5.4155665	-4.0059528	Samaké	bus_stop	platform		no	unofficial
6903406998	5.4156012	-4.0037563	Eglise	bus_stop	platform		no	unofficial
6903504058	5.4155167	-4.0037625	Eglise	bus_stop	platform		no	unofficial
6903504059	5.4155473	-4.0006941	Monastère	bus_stop	platform		no	unofficial
6903504060	5.4154526	-4.0008035	Monastère	bus_stop	platform		no	unofficial
6903504061	5.4157731	-3.9994030	Etage Noir	bus_stop	platform		no	unofficial
6903504062	5.4185995	-3.9981732	Dahico	bus_stop	platform		no	unofficial
6903525051	5.4337335	-4.0270285	Hôtel du centre	bus_stop	platform		no	unofficial
6903525052	5.4374609	-4.0342201	À la Pompe	bus_stop	platform		no	unofficial
6903525053	5.4377181	-4.0360617	Dépôt 9	bus_stop	platform		no	unofficial
6903525054	5.4390697	-4.0444772	Anokoi	bus_stop	platform		no	unofficial
6903525055	5.4393030	-4.0444823	Anokoi	bus_stop	platform		no	unofficial
6903525062	5.4379717	-4.0360937	Dépôt 9	bus_stop	platform		no	unofficial
6903525063	5.4376070	-4.0338547	À la Pompe	bus_stop	platform		no	unofficial
6903525064	5.4366110	-4.0302117	Marché de Nuit	bus_stop	platform		no	unofficial
